id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
74070,BUS,10,3300,0:35:51,17.43225714,03-11-18 9:33,13.41158,100.00036,03-11-18 10:09,13.52038,99.96043
74321,BUS,44,21200,0:16:27,9.826452444,03-11-18 0:06,13.55572,99.83746,03-11-18 0:23,13.60243,99.79398
74347,BUS,44,19600,1:41:27,73.16116051,03-11-18 8:38,13.46652,100.10587,03-11-18 10:19,13.26747,99.55422
74358,BUS,44,20100,0:58:44,60.70904302,03-11-18 9:49,13.56976,100.28826,03-11-18 10:48,13.30549,99.82567
74379,BUS,10,3300,0:32:11,16.7081709,03-11-18 8:09,13.48605,100.12147,03-11-18 8:41,13.40962,99.99947
74420,BUS,42,19700,2:28:23,144.3470892,03-11-18 6:53,13.78154,100.50119,03-11-18 9:22,14.13188,99.34737
74513,BUS,10,3300,5:53:54,341.7888104,03-11-18 11:41,14.8732,101.73582,03-11-18 17:35,13.11863,99.93211
74565,BUS,45,14500,1:27:40,69.87081063,03-11-18 5:42,12.81283,99.80088,03-11-18 7:10,13.25087,99.82707
74620,BUS,10,3300,1:01:43,55.64316024,03-11-18 15:43,14.20495,99.06245,03-11-18 16:45,14.06019,99.47819
74822,BUS,10,0,0:14:17,12.64243074,03-11-18 17:13,13.40659,100.01281,03-11-18 17:28,13.37728,99.96655
74877,BUS,11,3300,0:21:57,27.67952775,03-11-18 20:41,13.29922,99.82385,03-11-18 21:03,13.10682,99.93412
74967,BUS,47,0,0:10:58,8.730443478,03-11-18 14:56,13.2519,99.82591,03-11-18 15:07,13.20024,99.82962
75177,BUS,10,3350,1:28:43,0.058396601,03-11-18 18:08,14.39898,99.12216,03-11-18 19:36,14.39946,99.12194
75188,BUS,10,0,1:07:42,60.37713032,03-11-18 15:34,14.02896,99.78632,03-11-18 16:41,13.59653,99.83157
75257,BUS,32,14700,1:48:38,79.99641495,03-11-18 7:04,13.73337,100.56394,03-11-18 8:53,13.43617,99.96565
75390,BUS,10,3300,2:58:49,134.4986848,03-11-18 6:32,13.74057,100.55454,03-11-18 9:31,14.03176,99.5261
75573,BUS,13,3300,0:19:56,11.63850916,03-11-18 15:48,13.44313,100.04012,03-11-18 16:08,13.42224,99.95572
75606,BUS,13,3300,0:19:55,10.51507839,03-11-18 8:23,13.43667,99.96584,03-11-18 8:43,13.52191,99.96682
75612,BUS,13,3300,3:11:26,100.5006001,03-11-18 6:43,13.74262,100.55426,03-11-18 9:54,13.51849,99.95824
75644,BUS,10,3300,1:53:22,139.970201,03-11-18 3:51,14.46309,100.90616,03-11-18 5:45,14.02715,99.86619
75665,BUS,13,3300,3:03:21,96.23892906,03-11-18 6:15,13.7323,100.56245,03-11-18 9:19,13.51868,99.95876
75677,BUS,40,14100,4:21:43,108.1162537,03-11-18 12:03,13.73392,100.36091,03-11-18 16:25,14.02176,99.52813
75823,BUS,10,3300,0:39:46,48.86515357,03-11-18 16:02,13.37609,99.99538,03-11-18 16:42,13.11496,99.92334
76096,BUS,13,3300,0:53:33,34.35566998,03-11-18 20:51,15.57706,100.12465,03-11-18 21:44,15.81157,99.94669
76589,BUS,24,0,0:50:49,43.81090059,03-11-18 3:19,13.52816,99.78691,03-11-18 4:10,13.27057,99.82056
77107,BUS,50,23500,0:23:22,24.34280585,03-11-18 11:57,13.4033,100.02093,03-11-18 12:20,13.31087,99.82601
77209,BUS,44,20800,0:10:58,4.882692129,03-11-18 14:10,13.50724,99.79458,03-11-18 14:21,13.48956,99.8331
77374,BUS,13,3300,0:25:23,3.301320232,03-11-18 12:49,13.51991,99.95876,03-11-18 13:14,13.51066,99.97248
77777,BUS,39,8800,1:34:47,46.58258323,03-11-18 16:53,14.36221,100.01402,03-11-18 18:28,14.42319,99.9806
77932,BUS,42,21000,0:19:57,23.49621055,03-11-18 14:59,15.92632,99.96664,03-11-18 15:19,15.77516,99.98048
78287,BUS,13,3300,0:10:57,8.369014374,03-11-18 15:48,13.44246,100.03889,03-11-18 15:59,13.41458,99.96961
78476,BUS,32,15600,3:03:31,90.98192536,03-11-18 8:26,13.75705,100.61413,03-11-18 11:30,13.41266,99.99943
78488,BUS,36,15300,1:33:34,79.12412204,03-11-18 7:16,13.7333,100.55996,03-11-18 8:49,13.43107,99.96462
78864,BUS,50,23500,1:36:41,77.49672515,03-11-18 7:54,13.72541,100.52838,03-11-18 9:31,13.36835,99.95492
78890,BUS,13,3300,1:40:35,90.37342898,03-11-18 6:54,13.75326,100.54,03-11-18 8:35,13.49607,99.97324
79385,BUS,48,20700,1:29:49,72.65743453,03-11-18 9:22,13.79257,100.16992,03-11-18 10:52,13.95534,99.60734
79479,BUS,10,3300,5:51:07,179.2696657,03-11-18 13:35,13.81875,100.72964,03-11-18 19:26,14.0547,99.49925
79835,BUS,44,19800,2:56:50,157.8804654,03-11-18 17:54,13.53906,101.00837,03-11-18 20:51,13.31326,99.82646
79925,BUS,13,3300,0:12:57,2.827738278,03-11-18 17:18,13.56352,99.77759,03-11-18 17:31,13.57396,99.75972
80384,BUS,13,3300,0:24:54,34.37210766,03-11-18 17:14,13.45359,100.08573,03-11-18 17:39,13.30493,99.82585
80434,BUS,10,3300,1:49:29,93.14981198,03-11-18 8:35,13.78943,100.5643,03-11-18 10:25,14.0435,99.99089
80529,BUS,10,3300,1:30:46,115.6208464,03-11-18 3:47,13.54156,99.81253,03-11-18 5:18,14.38969,99.91723
82943,BUS,13,3300,1:53:38,92.28308538,03-11-18 7:10,13.73125,100.53228,03-11-18 9:03,13.52162,99.96304
89092,BUS,32,15800,2:05:05,114.0006262,03-11-18 8:49,13.654835,100.427693,03-11-18 10:54,13.112647,99.718372
89094,BUS,40,23500,1:31:48,74.32165347,03-11-18 8:19,13.84416,100.458053,03-11-18 9:51,14.016615,99.92153
89099,BUS,46,21300,1:20:47,68.61045026,03-11-18 15:37,13.903795,100.529957,03-11-18 16:58,14.071592,99.988995
89103,BUS,42,23500,1:31:50,96.92646688,03-11-18 7:23,13.760997,100.525477,03-11-18 8:55,13.307687,99.825435
89104,BUS,42,23500,1:25:53,95.22497745,03-11-18 8:44,12.421467,99.860182,03-11-18 10:10,13.120418,99.895912
89105,BUS,44,23500,1:31:49,99.08970582,03-11-18 7:23,13.761593,100.525872,03-11-18 8:55,13.309067,99.825723
89155,BUS,44,20700,0:35:24,46.70355915,03-11-18 7:41,13.528458,100.196672,03-11-18 8:17,13.335055,99.830547
89341,BUS,44,19900,0:17:10,10.28562193,03-11-18 15:21,13.955808,99.6104,03-11-18 15:38,13.972363,99.686858
89392,BUS,44,21000,0:26:17,19.15095854,03-11-18 13:05,14.01913,99.46642,03-11-18 13:31,13.985443,99.574392
89393,BUS,45,23500,0:58:33,58.6228745,03-11-18 7:31,13.800122,100.165825,03-11-18 8:29,13.968875,99.709453
89411,BUS,40,23500,1:29:19,99.48379242,03-11-18 10:36,12.531795,99.961153,03-11-18 12:05,13.328612,99.82899
89551,BUS,44,20100,3:54:28,299.8528787,03-11-18 22:00,18.218158,99.424355,04-11-18 1:55,15.972178,99.83182
89554,BUS,42,20000,1:21:20,77.28823813,03-11-18 12:51,15.377093,100.152937,03-11-18 14:12,15.944972,99.857092
89647,BUS,44,21000,0:17:09,9.913984705,03-11-18 15:20,13.955442,99.610143,03-11-18 15:38,13.972717,99.684425
89779,BUS,44,19800,0:48:27,40.00833875,03-11-18 12:05,13.523255,99.618782,03-11-18 12:53,13.33108,99.829835
89780,BUS,42,23500,1:23:52,63.25886774,03-11-18 8:55,13.528452,100.196627,03-11-18 10:19,13.523897,99.616613
90056,BUS,44,21000,1:31:51,90.25762811,03-11-18 17:12,14.443503,100.132435,03-11-18 18:44,14.501118,99.43374
90194,BUS,12,3300,3:01:13,147.6744214,03-11-18 21:31,14.169595,100.608278,04-11-18 0:32,13.597288,99.83213
90278,BUS,44,19600,0:26:13,30.48291876,03-11-18 17:21,15.736263,100.023087,03-11-18 17:47,15.951337,99.850527
90401,BUS,40,17500,2:05:14,81.83564443,03-11-18 7:00,13.704583,100.505265,03-11-18 9:06,13.521758,99.965268
90494,BUS,46,21000,1:10:32,67.78893941,03-11-18 7:22,13.664817,100.420995,03-11-18 8:33,13.798975,99.981473
