id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
189549,BUS,13,3300,0:19:00,10.84138761,04-11-18 12:36,13.521287,99.96209,04-11-18 12:55,13.449025,99.941612
189551,BUS,36,14700,1:11:45,79.19527274,04-11-18 15:07,16.378448,99.536392,04-11-18 16:18,15.819504,99.941048
189559,BUS,13,3300,0:13:00,10.69547079,04-11-18 16:02,13.511062,99.972679,04-11-18 16:15,13.426215,99.954475
189572,BUS,46,14700,1:35:00,96.04352994,04-11-18 15:17,14.753408,100.097298,04-11-18 16:52,14.021835,99.98687
189601,BUS,13,3300,0:44:03,53.49246116,04-11-18 1:10,15.34796,100.164253,04-11-18 1:54,15.768617,99.986694
189626,BUS,10,3300,0:15:35,9.982037119,04-11-18 14:58,13.527641,99.973724,04-11-18 15:13,13.4471,99.941772
189635,BUS,47,0,0:44:00,45.02715952,04-11-18 15:57,14.210238,99.244446,04-11-18 16:41,13.990864,99.567505
189654,BUS,24,9000,0:50:00,27.51709219,04-11-18 10:45,14.384165,99.136833,04-11-18 11:35,14.226648,99.240082
189660,BUS,38,0,1:20:00,66.04091051,04-11-18 11:11,14.429247,99.130516,04-11-18 12:31,14.053588,99.501137
189724,BUS,45,0,1:55:53,114.3104625,04-11-18 13:02,12.09396,99.853958,04-11-18 14:58,13.05356,99.941383
189753,BUS,10,3300,2:05:00,107.8965385,04-11-18 16:23,15.37967,100.024124,04-11-18 18:28,14.840557,99.690796
189814,BUS,13,0,0:34:45,42.17741402,04-11-18 17:59,12.690515,99.900581,04-11-18 18:34,13.046647,99.937698
189829,BUS,13,0,0:53:00,56.60137081,04-11-18 4:13,13.988473,99.511368,04-11-18 5:06,13.926347,99.083092
189914,BUS,10,3300,2:08:53,134.4746604,04-11-18 19:57,13.820585,100.036377,04-11-18 22:06,14.84026,99.689751
189962,BUS,13,3300,0:35:50,42.08058334,04-11-18 2:34,15.463817,100.144066,04-11-18 3:10,15.78346,99.97274
190080,BUS,45,14600,1:23:00,58.14176336,04-11-18 10:41,16.380964,99.84462,04-11-18 12:04,15.96986,99.834641
190085,BUS,13,3300,1:42:48,102.8384017,04-11-18 13:19,13.46635,100.10495,04-11-18 15:02,13.979506,99.637444
190086,BUS,12,3300,0:26:44,10.68185997,04-11-18 10:04,13.44808,99.965508,04-11-18 10:31,13.52054,99.961021
190088,BUS,12,3300,0:55:10,17.18417294,04-11-18 9:13,13.41812,99.993858,04-11-18 10:08,13.520349,99.960289
190115,BUS,10,3300,0:13:00,2.603444784,04-11-18 5:02,14.01265,99.548363,04-11-18 5:15,14.02004,99.533173
190123,BUS,13,3300,0:51:00,55.84637426,04-11-18 7:49,14.237837,99.057831,04-11-18 8:40,14.591166,98.727417
190124,BUS,10,3300,1:21:28,92.21746752,04-11-18 16:05,12.91165,99.907974,04-11-18 17:26,13.643448,99.852936
190138,BUS,10,3300,0:33:59,33.25949801,04-11-18 9:43,14.857018,99.956902,04-11-18 10:17,14.70593,99.955635
190156,BUS,10,3300,2:19:08,128.6928808,04-11-18 6:06,13.561925,100.820778,04-11-18 8:25,13.416061,99.997063
190166,BUS,45,15200,0:21:00,13.5309933,04-11-18 7:26,13.519816,99.814995,04-11-18 7:47,13.581681,99.7565
190174,BUS,10,3100,0:20:00,13.49454742,04-11-18 9:36,13.420042,99.980522,04-11-18 9:56,13.522275,99.969124
190238,BUS,44,12000,1:08:00,60.31570433,04-11-18 7:41,13.560048,100.274284,04-11-18 8:49,13.362904,99.802063
190267,BUS,13,3300,2:04:27,85.88238255,04-11-18 17:27,13.780247,100.47506,04-11-18 19:31,13.99104,99.970367
190278,BUS,10,3300,0:16:29,13.75766793,04-11-18 9:20,13.411348,100.000725,04-11-18 9:36,13.502773,99.973
190282,BUS,12,3300,22:22:13,37.01267975,04-11-18 14:46,12.795359,99.980049,05-11-18 13:08,13.115933,99.916481
190300,BUS,13,0,1:18:00,77.8603034,04-11-18 8:22,14.125187,100.060745,04-11-18 9:40,13.79034,99.752716
190327,BUS,10,3300,0:14:12,7.94366894,04-11-18 15:21,13.415907,99.997307,04-11-18 15:35,13.444906,99.941505
190339,BUS,10,3300,0:34:06,4.566786516,04-11-18 8:20,13.851015,99.861832,04-11-18 8:54,13.856325,99.820572
190401,BUS,10,3300,1:23:23,89.50155467,04-11-18 11:27,13.511425,100.150002,04-11-18 12:51,13.026492,99.727638
190410,BUS,42,0,0:25:39,35.04120688,04-11-18 6:55,13.023932,99.923996,04-11-18 7:21,13.276385,99.819489
190430,BUS,13,0,1:13:00,93.09233039,04-11-18 16:38,16.452152,99.497993,04-11-18 17:51,15.788798,99.968063
190449,BUS,10,3300,0:13:00,3.482117355,04-11-18 14:18,14.025627,99.526741,04-11-18 14:31,14.042933,99.503952
190469,BUS,10,3300,0:43:32,18.30096973,04-11-18 11:40,13.464773,99.959885,04-11-18 12:24,13.427505,99.95237
190514,BUS,48,14700,0:30:00,25.24940272,04-11-18 10:19,13.803708,100.021454,04-11-18 10:49,13.658162,99.869934
190533,BUS,10,3300,0:49:00,58.42944477,04-11-18 11:56,13.571243,100.291641,04-11-18 12:45,13.324912,99.828659
190540,BUS,13,3300,2:24:33,128.0028792,04-11-18 16:40,15.736012,100.118942,04-11-18 19:05,14.907295,99.676079
190616,BUS,30,15400,1:47:00,97.99925047,04-11-18 12:21,12.36722,99.999496,04-11-18 14:08,13.10806,99.932549
190617,BUS,12,3300,0:59:00,68.71751408,04-11-18 10:06,12.657108,99.862511,04-11-18 11:05,13.109754,99.934418
190627,BUS,10,3300,1:05:07,57.28196751,04-11-18 2:03,13.829402,99.869102,04-11-18 3:08,14.034456,99.567726
190632,BUS,0,14500,0:37:00,30.33091006,04-11-18 6:44,13.980291,100.175415,04-11-18 7:21,14.006893,99.971291
190650,BUS,10,3300,0:51:03,35.01049912,04-11-18 9:13,13.546304,100.273895,04-11-18 10:04,13.405733,99.999275
190690,BUS,13,3300,0:48:00,52.9073796,04-11-18 1:06,15.374521,100.153839,04-11-18 1:54,15.784233,99.971985
190720,BUS,40,15200,2:19:00,121.1946989,04-11-18 19:52,13.64284,100.607872,04-11-18 22:11,13.987295,99.973518
190734,BUS,10,3300,1:51:56,152.8866904,04-11-18 7:45,14.475302,100.531738,04-11-18 9:37,15.50411,99.912315
190791,BUS,42,0,1:20:50,63.57246977,04-11-18 14:09,13.817021,99.885109,04-11-18 15:30,13.305324,99.825722
190797,BUS,13,3300,1:29:00,108.9812455,04-11-18 21:04,13.784008,100.174347,04-11-18 22:33,13.932386,99.35144
190852,BUS,13,3300,1:02:00,72.09060685,04-11-18 7:10,13.711866,100.552773,04-11-18 8:12,13.408194,99.998917
190924,BUS,12,0,0:30:02,14.39550775,04-11-18 8:11,14.24515,99.909195,04-11-18 8:41,14.253632,99.907578
